date,store_name,rep_name,transaction_id,daily_traffic,plan_type,plan_revenue,magenta_migration,voice_lines,tablet_lines,home_internet,hsi_revenue,device_price,hour,is_weekend,age_band,accessory_attach,accessory_revenue,insurance_attach,insurance_revenue,monthly_store_goal
2025-11-06,Store A,Carlos,T_00853,109,Metro $40,40,0,2,0,0,0.0,199.0,11,0,60+,0,0.0,0,0.0,340
2025-11-06,Store B,Tina,T_00854,118,Metro Unlimited,60,0,1,0,0,0.0,199.0,13,0,18-25,0,0.0,1,18.0,430
2025-11-06,Store B,Marcus,T_00855,118,Magenta,75,1,2,0,0,0.0,999.0,12,0,18-25,1,39.3,0,0.0,430
2025-11-06,Store B,Tina,T_00856,118,Metro $40,40,0,1,0,0,0.0,299.0,16,0,41-60,0,0.0,0,0.0,430
2025-11-06,Store B,Tina,T_00857,118,Magenta,75,1,1,1,0,0.0,499.0,10,0,60+,1,71.76,0,0.0,430
2025-11-06,Store B,Marcus,T_00858,118,Magenta,75,1,1,0,1,50.0,99.0,10,0,18-25,1,64.04,0,0.0,430
2025-11-06,Store B,Marcus,T_00859,118,Magenta MAX,90,1,2,0,0,0.0,299.0,10,0,18-25,0,0.0,1,18.0,430
2025-11-06,Store B,Marcus,T_00860,118,Magenta,75,1,1,0,1,50.0,499.0,17,0,18-25,1,119.83,0,0.0,430
2025-11-06,Store B,Marcus,T_00861,118,Metro $40,40,0,1,0,0,0.0,99.0,18,0,18-25,0,0.0,0,0.0,430
2025-11-06,Store B,Tina,T_00862,118,Metro Unlimited,60,0,1,0,0,0.0,299.0,16,0,18-25,0,0.0,0,0.0,430
2025-11-06,Store B,Tina,T_00863,118,Magenta,75,1,2,0,0,0.0,199.0,16,0,26-40,0,0.0,1,18.0,430
2025-11-06,Store B,Tina,T_00864,118,Metro $40,40,0,2,0,0,0.0,199.0,12,0,41-60,1,111.06,0,0.0,430
2025-11-06,Store B,Tina,T_00865,118,Metro $40,40,0,1,0,0,0.0,99.0,19,0,18-25,0,0.0,0,0.0,430
2025-11-06,Store B,Marcus,T_00866,118,Metro Unlimited,60,0,1,0,0,0.0,699.0,12,0,18-25,0,0.0,0,0.0,430
2025-11-06,Store B,Tina,T_00867,118,Metro $40,40,0,2,0,0,0.0,199.0,12,0,18-25,1,93.43,0,0.0,430
2025-11-06,Store B,Tina,T_00868,118,Magenta MAX,90,1,2,0,1,50.0,499.0,13,0,18-25,0,0.0,0,0.0,430
2025-11-06,Store B,Tina,T_00869,118,Metro $40,40,0,1,0,0,0.0,199.0,15,0,26-40,0,0.0,0,0.0,430
2025-11-06,Store B,Marcus,T_00870,118,Metro Unlimited,60,0,1,0,0,0.0,299.0,11,0,41-60,0,0.0,0,0.0,430
2025-11-06,Store B,Marcus,T_00871,118,Metro $40,40,0,1,0,0,0.0,99.0,14,0,18-25,1,117.44,0,0.0,430
2025-11-06,Store B,Marcus,T_00872,118,Magenta MAX,90,1,1,0,1,50.0,299.0,10,0,18-25,0,0.0,1,18.0,430
2025-11-06,Store B,Tina,T_00873,118,Metro $40,40,0,1,0,0,0.0,499.0,10,0,26-40,1,106.71,1,18.0,430
2025-11-06,Store B,Marcus,T_00874,118,Magenta MAX,90,1,2,0,0,0.0,699.0,17,0,18-25,1,79.21,0,0.0,430
2025-11-06,Store B,Marcus,T_00875,118,Metro Unlimited,60,0,2,0,0,0.0,99.0,15,0,26-40,0,0.0,0,0.0,430
2025-11-06,Store B,Tina,T_00876,118,Metro $40,40,0,2,0,0,0.0,499.0,18,0,41-60,0,0.0,1,18.0,430
2025-11-06,Store B,Marcus,T_00877,118,Metro $40,40,0,1,0,0,0.0,499.0,15,0,18-25,1,96.08,1,18.0,430
2025-11-06,Store B,Marcus,T_00878,118,Magenta,75,1,1,0,0,0.0,999.0,18,0,18-25,1,72.01,0,0.0,430
2025-11-06,Store B,Tina,T_00879,118,Metro Unlimited,60,0,2,0,0,0.0,999.0,20,0,18-25,1,54.71,0,0.0,430
2025-11-06,Store B,Marcus,T_00880,118,Metro Unlimited,60,0,1,0,0,0.0,699.0,14,0,18-25,1,37.06,0,0.0,430
2025-11-06,Store B,Tina,T_00881,118,Metro $40,40,0,1,0,0,0.0,499.0,11,0,26-40,1,54.5,0,0.0,430
2025-11-06,Store B,Tina,T_00882,118,Metro Unlimited,60,0,1,1,0,0.0,199.0,19,0,26-40,0,0.0,1,18.0,430
2025-11-06,Store B,Tina,T_00883,118,Magenta MAX,90,1,1,0,1,50.0,99.0,20,0,26-40,0,0.0,0,0.0,430
2025-11-06,Store B,Marcus,T_00884,118,Metro Unlimited,60,0,1,0,0,0.0,999.0,20,0,41-60,1,93.59,0,0.0,430
2025-11-06,Store B,Marcus,T_00885,118,Metro $40,40,0,2,0,0,0.0,299.0,12,0,60+,0,0.0,1,18.0,430
2025-11-06,Store B,Tina,T_00886,118,Metro Unlimited,60,0,1,1,0,0.0,99.0,12,0,18-25,1,25.17,1,18.0,430
2025-11-06,Store B,Marcus,T_00887,118,Metro $40,40,0,2,1,0,0.0,99.0,19,0,26-40,0,0.0,1,18.0,430
2025-11-06,Store B,Marcus,T_00888,118,Metro $40,40,0,1,0,1,50.0,699.0,17,0,26-40,0,0.0,1,18.0,430
2025-11-06,Store B,Marcus,T_00889,118,Metro Unlimited,60,0,1,0,0,0.0,99.0,18,0,26-40,0,0.0,1,18.0,430
2025-11-06,Store B,Marcus,T_00890,118,Magenta,75,1,1,0,0,0.0,199.0,12,0,26-40,0,0.0,1,18.0,430
2025-11-06,Store B,Tina,T_00891,118,Metro $40,40,0,1,0,0,0.0,199.0,12,0,26-40,0,0.0,1,18.0,430
2025-11-06,Store B,Marcus,T_00892,118,Metro Unlimited,60,0,1,0,0,0.0,699.0,14,0,41-60,1,92.47,0,0.0,430
2025-11-06,Store B,Marcus,T_00893,118,Magenta,75,1,1,0,0,0.0,699.0,12,0,18-25,0,0.0,0,0.0,430
2025-11-06,Store B,Marcus,T_00894,118,Metro Unlimited,60,0,1,0,0,0.0,499.0,10,0,60+,1,56.13,1,18.0,430
2025-11-06,Store C,Priya,T_00895,69,Metro Unlimited,60,0,1,0,0,0.0,499.0,12,0,18-25,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00896,69,Metro $40,40,0,2,0,0,0.0,699.0,19,0,41-60,1,38.41,0,0.0,230
2025-11-06,Store C,Priya,T_00897,69,Metro $40,40,0,2,0,0,0.0,299.0,16,0,41-60,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00898,69,Magenta,75,1,1,1,0,0.0,499.0,11,0,41-60,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00899,69,Magenta MAX,90,1,1,0,0,0.0,199.0,18,0,18-25,1,36.85,0,0.0,230
2025-11-06,Store C,Priya,T_00900,69,Magenta,75,1,1,0,0,0.0,299.0,12,0,26-40,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00901,69,Magenta MAX,90,1,1,1,1,50.0,99.0,20,0,18-25,1,57.4,0,0.0,230
2025-11-06,Store C,Priya,T_00902,69,Metro Unlimited,60,0,2,0,0,0.0,699.0,17,0,60+,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00903,69,Magenta,75,1,1,0,0,0.0,199.0,13,0,60+,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00904,69,Metro Unlimited,60,0,2,1,0,0.0,199.0,14,0,41-60,0,0.0,1,18.0,230
2025-11-06,Store C,Priya,T_00905,69,Metro Unlimited,60,0,1,0,0,0.0,499.0,18,0,26-40,1,109.75,0,0.0,230
2025-11-06,Store C,Priya,T_00906,69,Metro Unlimited,60,0,1,0,0,0.0,99.0,13,0,18-25,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00907,69,Magenta,75,1,1,0,0,0.0,299.0,10,0,26-40,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00908,69,Metro $40,40,0,1,0,0,0.0,299.0,16,0,26-40,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00909,69,Metro $40,40,0,1,0,0,0.0,499.0,18,0,26-40,0,0.0,0,0.0,230
2025-11-06,Store C,Priya,T_00910,69,Metro $40,40,0,2,0,0,0.0,499.0,15,0,26-40,1,55.12,0,0.0,230
2025-11-06,Store C,Priya,T_00911,69,Magenta,75,1,1,0,1,50.0,699.0,13,0,41-60,1,74.71,1,18.0,230
2025-11-06,Store C,Priya,T_00912,69,Magenta MAX,90,1,1,0,0,0.0,299.0,19,0,18-25,0,0.0,1,18.0,230
2025-11-06,Store C,Priya,T_00913,69,Metro Unlimited,60,0,1,0,0,0.0,199.0,15,0,18-25,0,0.0,1,18.0,230
2025-11-06,Store C,Priya,T_00914,69,Metro $40,40,0,2,0,0,0.0,299.0,14,0,18-25,1,67.76,1,18.0,230
2025-11-06,Store C,Priya,T_00915,69,Metro Unlimited,60,0,1,0,0,0.0,999.0,20,0,18-25,1,90.47,0,0.0,230
2025-11-06,Store C,Priya,T_00916,69,Magenta,75,1,2,0,0,0.0,199.0,16,0,41-60,0,0.0,0,0.0,230
2025-11-06,Store D,Devon,T_00917,61,Metro $40,40,0,1,0,0,0.0,699.0,16,0,41-60,0,0.0,0,0.0,175
2025-11-06,Store D,Devon,T_00918,61,Metro $40,40,0,1,1,1,50.0,299.0,15,0,18-25,1,111.24,0,0.0,175
2025-11-06,Store D,Devon,T_00919,61,Metro Unlimited,60,0,1,0,0,0.0,199.0,14,0,18-25,1,64.85,0,0.0,175
2025-11-06,Store D,Devon,T_00920,61,Metro $40,40,0,2,0,0,0.0,699.0,18,0,18-25,1,69.52,0,0.0,175
2025-11-06,Store D,Devon,T_00921,61,Metro $40,40,0,1,0,0,0.0,499.0,17,0,26-40,1,54.39,1,18.0,175
2025-11-06,Store D,Devon,T_00922,61,Magenta MAX,90,1,2,0,0,0.0,299.0,15,0,18-25,1,42.62,0,0.0,175
2025-11-06,Store D,Devon,T_00923,61,Metro Unlimited,60,0,1,0,0,0.0,699.0,18,0,26-40,1,71.47,0,0.0,175
2025-11-06,Store D,Devon,T_00924,61,Metro Unlimited,60,0,2,0,0,0.0,199.0,17,0,26-40,0,0.0,0,0.0,175
2025-11-06,Store D,Devon,T_00925,61,Metro $40,40,0,1,0,0,0.0,99.0,14,0,26-40,0,0.0,0,0.0,175
2025-11-06,Store D,Devon,T_00926,61,Magenta,75,1,1,0,0,0.0,699.0,15,0,41-60,1,101.29,1,18.0,175
2025-11-06,Store D,Devon,T_00927,61,Metro $40,40,0,2,0,0,0.0,699.0,20,0,26-40,0,0.0,1,18.0,175
2025-11-06,Store D,Devon,T_00928,61,Metro Unlimited,60,0,1,0,0,0.0,699.0,18,0,18-25,0,0.0,0,0.0,175
2025-11-06,Store D,Devon,T_00929,61,Metro Unlimited,60,0,1,0,0,0.0,699.0,14,0,26-40,1,52.25,1,18.0,175
2025-11-06,Store D,Devon,T_00930,61,Magenta,75,1,2,0,1,50.0,299.0,14,0,18-25,1,98.0,0,0.0,175
2025-11-06,Store D,Devon,T_00931,61,Metro $40,40,0,1,0,0,0.0,199.0,18,0,41-60,1,95.0,0,0.0,175
2025-11-06,Store D,Devon,T_00932,61,Metro Unlimited,60,0,2,0,0,0.0,299.0,14,0,18-25,1,72.22,0,0.0,175
2025-11-06,Store D,Devon,T_00933,61,Magenta,75,1,1,0,0,0.0,99.0,15,0,41-60,0,0.0,0,0.0,175
2025-11-06,Store D,Devon,T_00934,61,Magenta MAX,90,1,1,0,0,0.0,199.0,12,0,18-25,1,26.42,1,18.0,175
2025-11-06,Store D,Devon,T_00935,61,Magenta MAX,90,1,2,1,0,0.0,99.0,12,0,41-60,1,106.92,0,0.0,175
2025-11-06,Store E,Sofia,T_00936,87,Metro Unlimited,60,0,2,0,0,0.0,99.0,15,0,26-40,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00937,87,Metro Unlimited,60,0,1,0,0,0.0,299.0,17,0,26-40,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00938,87,Metro Unlimited,60,0,2,0,0,0.0,499.0,19,0,18-25,1,80.47,1,18.0,290
2025-11-06,Store E,Sofia,T_00939,87,Metro Unlimited,60,0,1,0,0,0.0,199.0,19,0,41-60,1,72.31,0,0.0,290
2025-11-06,Store E,Sofia,T_00940,87,Metro Unlimited,60,0,1,0,0,0.0,199.0,12,0,60+,0,0.0,1,18.0,290
2025-11-06,Store E,Sofia,T_00941,87,Metro $40,40,0,2,0,1,50.0,499.0,10,0,26-40,0,0.0,1,18.0,290
2025-11-06,Store E,Sofia,T_00942,87,Metro Unlimited,60,0,1,1,0,0.0,499.0,12,0,26-40,1,65.66,0,0.0,290
2025-11-06,Store E,Sofia,T_00943,87,Metro $40,40,0,2,0,0,0.0,199.0,15,0,26-40,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00944,87,Magenta MAX,90,1,1,0,0,0.0,999.0,18,0,26-40,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00945,87,Metro $40,40,0,1,0,0,0.0,499.0,11,0,41-60,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00946,87,Metro Unlimited,60,0,1,0,0,0.0,99.0,13,0,26-40,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00947,87,Magenta,75,1,1,0,1,50.0,499.0,17,0,26-40,0,0.0,1,18.0,290
2025-11-06,Store E,Sofia,T_00948,87,Metro Unlimited,60,0,1,1,0,0.0,999.0,11,0,18-25,1,64.78,1,18.0,290
2025-11-06,Store E,Sofia,T_00949,87,Metro $40,40,0,1,0,0,0.0,99.0,13,0,41-60,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00950,87,Metro $40,40,0,1,0,0,0.0,499.0,20,0,26-40,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00951,87,Magenta,75,1,2,0,1,50.0,999.0,18,0,18-25,1,49.8,0,0.0,290
2025-11-06,Store E,Sofia,T_00952,87,Magenta MAX,90,1,1,0,0,0.0,299.0,15,0,18-25,1,35.55,1,18.0,290
2025-11-06,Store E,Sofia,T_00953,87,Magenta,75,1,1,1,0,0.0,999.0,13,0,26-40,1,26.53,1,18.0,290
2025-11-06,Store E,Sofia,T_00954,87,Metro $40,40,0,2,0,0,0.0,199.0,14,0,60+,0,0.0,1,18.0,290
2025-11-06,Store E,Sofia,T_00955,87,Metro $40,40,0,1,0,0,0.0,199.0,10,0,18-25,1,38.96,0,0.0,290
2025-11-06,Store E,Sofia,T_00956,87,Magenta,75,1,1,1,0,0.0,999.0,14,0,26-40,1,33.27,1,18.0,290
2025-11-06,Store E,Sofia,T_00957,87,Metro Unlimited,60,0,1,0,0,0.0,499.0,14,0,41-60,1,84.6,1,18.0,290
2025-11-06,Store E,Sofia,T_00958,87,Magenta MAX,90,1,1,0,0,0.0,999.0,19,0,26-40,1,80.43,1,18.0,290
2025-11-06,Store E,Sofia,T_00959,87,Metro Unlimited,60,0,2,0,0,0.0,199.0,16,0,26-40,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00960,87,Metro $40,40,0,1,1,0,0.0,699.0,18,0,18-25,1,119.26,0,0.0,290
2025-11-06,Store E,Sofia,T_00961,87,Metro $40,40,0,1,0,0,0.0,699.0,16,0,18-25,0,0.0,1,18.0,290
2025-11-06,Store E,Sofia,T_00962,87,Metro Unlimited,60,0,2,0,0,0.0,999.0,16,0,18-25,1,93.74,0,0.0,290
2025-11-06,Store E,Sofia,T_00963,87,Metro $40,40,0,1,0,0,0.0,699.0,16,0,26-40,1,112.1,0,0.0,290
2025-11-06,Store E,Sofia,T_00964,87,Metro $40,40,0,1,0,0,0.0,699.0,10,0,60+,0,0.0,1,18.0,290
2025-11-06,Store E,Sofia,T_00965,87,Metro $40,40,0,2,0,0,0.0,99.0,13,0,18-25,0,0.0,0,0.0,290
2025-11-06,Store E,Sofia,T_00966,87,Metro $40,40,0,2,1,0,0.0,99.0,17,0,26-40,0,0.0,0,0.0,290
2025-11-06,Store F,Andre,T_00967,54,Magenta,75,1,1,1,0,0.0,299.0,17,0,18-25,1,27.65,0,0.0,150
2025-11-06,Store F,Andre,T_00968,54,Metro $40,40,0,1,0,0,0.0,99.0,18,0,60+,1,106.9,0,0.0,150
2025-11-06,Store F,Andre,T_00969,54,Metro Unlimited,60,0,1,0,0,0.0,299.0,10,0,18-25,1,35.29,0,0.0,150
2025-11-06,Store F,Andre,T_00970,54,Magenta,75,1,2,1,0,0.0,999.0,11,0,26-40,1,54.77,0,0.0,150
2025-11-06,Store F,Andre,T_00971,54,Metro $40,40,0,1,0,0,0.0,999.0,16,0,26-40,0,0.0,1,18.0,150
2025-11-06,Store F,Andre,T_00972,54,Metro Unlimited,60,0,1,0,0,0.0,699.0,16,0,18-25,1,86.27,0,0.0,150
2025-11-06,Store F,Andre,T_00973,54,Metro Unlimited,60,0,1,1,0,0.0,499.0,20,0,26-40,0,0.0,0,0.0,150
2025-11-06,Store F,Andre,T_00974,54,Magenta,75,1,1,0,0,0.0,299.0,16,0,18-25,1,65.81,0,0.0,150
2025-11-06,Store F,Andre,T_00975,54,Metro $40,40,0,1,0,0,0.0,499.0,20,0,41-60,0,0.0,0,0.0,150
2025-11-06,Store F,Andre,T_00976,54,Metro Unlimited,60,0,1,0,0,0.0,199.0,14,0,26-40,1,70.27,0,0.0,150
2025-11-06,Store F,Andre,T_00977,54,Metro Unlimited,60,0,2,0,0,0.0,99.0,17,0,18-25,0,0.0,0,0.0,150
2025-11-06,Store F,Andre,T_00978,54,Metro Unlimited,60,0,1,0,0,0.0,99.0,10,0,26-40,0,0.0,0,0.0,150
2025-11-06,Store F,Andre,T_00979,54,Metro Unlimited,60,0,1,0,0,0.0,99.0,20,0,41-60,0,0.0,0,0.0,150
2025-11-06,Store F,Andre,T_00980,54,Magenta,75,1,2,0,0,0.0,499.0,13,0,18-25,0,0.0,0,0.0,150
2025-11-06,Store F,Andre,T_00981,54,Metro $40,40,0,2,0,1,50.0,499.0,19,0,18-25,1,62.22,0,0.0,150
2025-11-06,Store F,Andre,T_00982,54,Metro Unlimited,60,0,1,0,0,0.0,99.0,17,0,26-40,0,0.0,0,0.0,150
2025-11-07,Store A,Carlos,T_00983,95,Magenta MAX,90,1,1,0,0,0.0,199.0,16,0,18-25,1,58.99,0,0.0,340
2025-11-07,Store A,Jasmine,T_00984,95,Metro $40,40,0,2,0,0,0.0,699.0,17,0,41-60,1,49.07,0,0.0,340
2025-11-07,Store A,Jasmine,T_00985,95,Metro $40,40,0,1,1,0,0.0,99.0,20,0,26-40,0,0.0,0,0.0,340
2025-11-07,Store A,Carlos,T_00986,95,Magenta,75,1,1,0,0,0.0,99.0,16,0,41-60,0,0.0,0,0.0,340
2025-11-07,Store A,Jasmine,T_00987,95,Metro $40,40,0,1,1,1,50.0,299.0,14,0,26-40,0,0.0,0,0.0,340
2025-11-07,Store A,Jasmine,T_00988,95,Magenta,75,1,2,0,0,0.0,299.0,16,0,26-40,1,36.85,1,18.0,340
2025-11-07,Store A,Carlos,T_00989,95,Metro $40,40,0,2,0,0,0.0,99.0,15,0,18-25,0,0.0,0,0.0,340
2025-11-07,Store A,Jasmine,T_00990,95,Metro $40,40,0,1,0,0,0.0,999.0,12,0,26-40,1,65.67,0,0.0,340
2025-11-07,Store A,Carlos,T_00991,95,Metro $40,40,0,1,0,0,0.0,199.0,20,0,41-60,0,0.0,0,0.0,340
2025-11-07,Store A,Carlos,T_00992,95,Metro $40,40,0,1,0,0,0.0,99.0,20,0,41-60,0,0.0,0,0.0,340
2025-11-07,Store A,Carlos,T_00993,95,Metro Unlimited,60,0,2,0,0,0.0,699.0,17,0,26-40,1,104.24,0,0.0,340
2025-11-07,Store A,Carlos,T_00994,95,Metro Unlimited,60,0,2,0,0,0.0,99.0,13,0,18-25,0,0.0,0,0.0,340
2025-11-07,Store A,Jasmine,T_00995,95,Metro Unlimited,60,0,2,0,0,0.0,999.0,12,0,26-40,1,75.82,1,18.0,340
2025-11-07,Store A,Jasmine,T_00996,95,Metro $40,40,0,2,1,0,0.0,699.0,17,0,18-25,1,47.03,0,0.0,340
2025-11-07,Store A,Carlos,T_00997,95,Metro $40,40,0,2,0,0,0.0,99.0,18,0,18-25,0,0.0,0,0.0,340
2025-11-07,Store A,Jasmine,T_00998,95,Metro $40,40,0,1,0,0,0.0,499.0,13,0,26-40,1,103.7,0,0.0,340
2025-11-07,Store A,Carlos,T_00999,95,Metro Unlimited,60,0,1,0,1,50.0,499.0,17,0,26-40,0,0.0,0,0.0,340
2025-11-07,Store A,Jasmine,T_01000,95,Metro $40,40,0,2,1,0,0.0,199.0,18,0,41-60,0,0.0,1,18.0,340
2025-11-07,Store A,Jasmine,T_01001,95,Magenta MAX,90,1,1,0,0,0.0,699.0,19,0,26-40,0,0.0,0,0.0,340
2025-11-07,Store A,Carlos,T_01002,95,Metro Unlimited,60,0,1,1,0,0.0,299.0,18,0,18-25,1,30.29,0,0.0,340
2025-11-07,Store A,Carlos,T_01003,95,Metro $40,40,0,2,0,0,0.0,499.0,20,0,41-60,0,0.0,0,0.0,340
2025-11-07,Store A,Jasmine,T_01004,95,Metro $40,40,0,1,0,1,50.0,699.0,14,0,18-25,1,48.61,1,18.0,340
2025-11-07,Store A,Jasmine,T_01005,95,Magenta,75,1,1,0,0,0.0,999.0,12,0,60+,0,0.0,1,18.0,340
2025-11-07,Store A,Carlos,T_01006,95,Metro Unlimited,60,0,1,0,0,0.0,299.0,20,0,26-40,1,89.36,0,0.0,340
2025-11-07,Store A,Carlos,T_01007,95,Metro $40,40,0,1,0,1,50.0,99.0,13,0,18-25,1,64.71,0,0.0,340
2025-11-07,Store A,Carlos,T_01008,95,Magenta,75,1,1,0,0,0.0,99.0,13,0,26-40,0,0.0,0,0.0,340
2025-11-07,Store A,Jasmine,T_01009,95,Metro Unlimited,60,0,1,0,0,0.0,699.0,15,0,60+,0,0.0,1,18.0,340
2025-11-07,Store A,Carlos,T_01010,95,Magenta,75,1,1,0,0,0.0,299.0,17,0,18-25,1,108.66,0,0.0,340
2025-11-07,Store A,Carlos,T_01011,95,Metro $40,40,0,1,0,0,0.0,299.0,10,0,26-40,0,0.0,0,0.0,340
2025-11-07,Store A,Jasmine,T_01012,95,Metro $40,40,0,2,0,0,0.0,299.0,15,0,26-40,1,117.85,0,0.0,340
2025-11-07,Store A,Carlos,T_01013,95,Metro $40,40,0,1,0,0,0.0,99.0,20,0,26-40,0,0.0,1,18.0,340
2025-11-07,Store A,Carlos,T_01014,95,Metro $40,40,0,1,0,0,0.0,499.0,17,0,26-40,1,119.85,0,0.0,340
2025-11-07,Store A,Jasmine,T_01015,95,Metro $40,40,0,1,0,0,0.0,299.0,20,0,26-40,1,99.87,0,0.0,340
2025-11-07,Store A,Carlos,T_01016,95,Metro $40,40,0,1,0,0,0.0,199.0,20,0,18-25,1,31.59,0,0.0,340
2025-11-07,Store A,Carlos,T_01017,95,Magenta,75,1,1,1,0,0.0,499.0,16,0,18-25,1,48.44,0,0.0,340
2025-11-07,Store A,Carlos,T_01018,95,Magenta MAX,90,1,2,0,0,0.0,99.0,12,0,26-40,0,0.0,0,0.0,340
2025-11-07,Store B,Tina,T_01019,156,Metro Unlimited,60,0,1,0,1,50.0,699.0,14,0,26-40,0,0.0,1,18.0,430
2025-11-07,Store B,Marcus,T_01020,156,Metro $40,40,0,1,0,1,50.0,299.0,19,0,18-25,1,26.2,1,18.0,430
2025-11-07,Store B,Tina,T_01021,156,Metro Unlimited,60,0,2,1,1,50.0,999.0,18,0,41-60,1,110.17,0,0.0,430
2025-11-07,Store B,Marcus,T_01022,156,Metro $40,40,0,1,0,0,0.0,699.0,16,0,60+,0,0.0,0,0.0,430
2025-11-07,Store B,Tina,T_01023,156,Magenta MAX,90,1,1,0,0,0.0,199.0,13,0,41-60,0,0.0,1,18.0,430
2025-11-07,Store B,Tina,T_01024,156,Metro $40,40,0,1,0,0,0.0,499.0,15,0,18-25,0,0.0,1,18.0,430
2025-11-07,Store B,Marcus,T_01025,156,Metro Unlimited,60,0,2,0,0,0.0,99.0,19,0,18-25,0,0.0,0,0.0,430
2025-11-07,Store B,Marcus,T_01026,156,Metro $40,40,0,1,0,0,0.0,499.0,19,0,26-40,1,89.95,1,18.0,430
2025-11-07,Store B,Tina,T_01027,156,Metro Unlimited,60,0,1,0,0,0.0,99.0,18,0,41-60,0,0.0,0,0.0,430
2025-11-07,Store B,Tina,T_01028,156,Metro Unlimited,60,0,1,0,0,0.0,499.0,15,0,26-40,1,60.5,0,0.0,430
2025-11-07,Store B,Tina,T_01029,156,Metro $40,40,0,1,1,1,50.0,699.0,12,0,18-25,1,72.81,0,0.0,430
2025-11-07,Store B,Marcus,T_01030,156,Metro $40,40,0,1,0,0,0.0,999.0,20,0,26-40,1,69.15,0,0.0,430
2025-11-07,Store B,Tina,T_01031,156,Magenta,75,1,1,0,1,50.0,499.0,10,0,26-40,1,52.38,1,18.0,430
2025-11-07,Store B,Tina,T_01032,156,Magenta MAX,90,1,2,0,0,0.0,199.0,10,0,26-40,0,0.0,0,0.0,430
2025-11-07,Store B,Marcus,T_01033,156,Metro $40,40,0,1,0,0,0.0,299.0,15,0,18-25,1,118.94,0,0.0,430
2025-11-07,Store B,Tina,T_01034,156,Magenta MAX,90,1,2,1,0,0.0,699.0,12,0,18-25,1,82.24,1,18.0,430
2025-11-07,Store B,Tina,T_01035,156,Metro $40,40,0,1,0,0,0.0,499.0,11,0,18-25,1,103.56,1,18.0,430
2025-11-07,Store B,Tina,T_01036,156,Magenta MAX,90,1,1,0,0,0.0,999.0,11,0,18-25,1,99.7,0,0.0,430
2025-11-07,Store B,Marcus,T_01037,156,Metro $40,40,0,1,0,0,0.0,699.0,20,0,26-40,1,103.35,0,0.0,430
2025-11-07,Store B,Tina,T_01038,156,Metro $40,40,0,2,0,0,0.0,499.0,15,0,26-40,1,46.01,1,18.0,430
2025-11-07,Store B,Marcus,T_01039,156,Metro $40,40,0,2,1,0,0.0,699.0,11,0,26-40,1,97.88,0,0.0,430
2025-11-07,Store B,Marcus,T_01040,156,Metro $40,40,0,1,0,0,0.0,99.0,15,0,18-25,1,47.98,0,0.0,430
2025-11-07,Store B,Tina,T_01041,156,Metro Unlimited,60,0,1,0,0,0.0,999.0,11,0,26-40,1,48.17,1,18.0,430
2025-11-07,Store B,Marcus,T_01042,156,Metro Unlimited,60,0,1,0,0,0.0,499.0,16,0,18-25,0,0.0,0,0.0,430
2025-11-07,Store B,Tina,T_01043,156,Magenta MAX,90,1,1,0,0,0.0,999.0,12,0,26-40,1,81.56,0,0.0,430
2025-11-07,Store B,Tina,T_01044,156,Magenta MAX,90,1,1,0,0,0.0,699.0,11,0,18-25,1,113.95,1,18.0,430
2025-11-07,Store B,Tina,T_01045,156,Magenta,75,1,1,1,0,0.0,99.0,17,0,26-40,0,0.0,0,0.0,430
2025-11-07,Store B,Tina,T_01046,156,Magenta MAX,90,1,1,0,0,0.0,699.0,16,0,26-40,1,112.57,1,18.0,430
2025-11-07,Store B,Tina,T_01047,156,Metro $40,40,0,1,0,0,0.0,199.0,15,0,26-40,1,54.02,0,0.0,430
2025-11-07,Store B,Tina,T_01048,156,Metro Unlimited,60,0,1,0,0,0.0,999.0,12,0,26-40,1,62.82,0,0.0,430
2025-11-07,Store B,Tina,T_01049,156,Metro Unlimited,60,0,1,0,1,50.0,499.0,11,0,26-40,0,0.0,1,18.0,430
2025-11-07,Store B,Tina,T_01050,156,Metro Unlimited,60,0,1,0,0,0.0,999.0,12,0,18-25,1,55.31,0,0.0,430
2025-11-07,Store B,Marcus,T_01051,156,Metro Unlimited,60,0,1,0,0,0.0,499.0,12,0,26-40,1,92.99,0,0.0,430
